"entity_definition_id","id","qualified_api_name","durable_id","namespace_prefix","developer_name","master_label","label","length","data_type","service_data_type_id","value_type_id","extra_type_info","is_calculated","is_high_scale_number","is_html_formatted","is_name_field","is_nillable","is_workflow_filterable","is_compact_layoutable","precision","scale","is_field_history_tracked","is_indexed","is_api_filterable","is_api_sortable","is_list_filterable","is_list_sortable","is_api_groupable","is_list_visible","controlling_field_definition_id","last_modified_date","last_modified_by_id","publisher_id","running_user_field_access_id","relationship_name","reference_target_field","is_compound","is_search_prefilterable","is_polymorphic_foreign_key","is_ai_prediction_field","business_owner_id","business_status","security_classification","compliance_group","description","_fivetran_deleted","_fivetran_synced"
FlowStageRelation,"000000000000000AAA",CreatedById,FlowStageRelation.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,FlowStageRelation.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.793 -0700
PermissionSetLicenseAssign,"000000000000000AAA",CreatedById,PermissionSetLicenseAssign.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,PermissionSetLicenseAssign.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:43.094 -0700
OmniSupervisorConfigProfile,"000000000000000AAA",CreatedById,OmniSupervisorConfigProfile.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,OmniSupervisorConfigProfile.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:35.130 -0700
"01I41000002c7i0","000000000000000AAA",SBQQ__Discount__c,"01I41000002c7i0.00N4100000Wtq55",SBQQ,Discount,Discount (%),Discount (%),0,"Percent(4, 10)",double,double,,false,false,false,false,true,true,true,14,10,false,false,true,true,true,true,false,true,,2017-07-13 09:41:26.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7i0.00N4100000Wtq55.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Discount percentage applied when quantity falls in this tier.,false,2025-04-14 08:29:48.105 -0700
AssetRelationship,"000000000000000AAA",CreatedById,AssetRelationship.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,AssetRelationship.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.661 -0700
DelegatedAccountHistory,"000000000000000AAA",CreatedById,DelegatedAccountHistory.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,DelegatedAccountHistory.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,true,false,,,,,,false,2025-04-14 08:29:05.302 -0700
DataCommCapDim,"000000000000000AAA",CreatedById,DataCommCapDim.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,DataCommCapDim.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:04.219 -0700
"01I8X000003YKaz","000000000000000AAA",Id,"01I8X000003YKaz.Id",,Id,Record ID,Record ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01I8X000003YKaz.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.020 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Synced__c,"01I8X000003YKaz.00N8X00000Hn8Da",codesters,Synced,Synced,Synced,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8Da.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Determines if member needs to update profile.,false,2025-04-14 08:30:27.021 -0700
ForecastingGroup,"000000000000000AAA",Id,ForecastingGroup.Id,,Id,Forecasting Group ID,Forecasting Group ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,ForecastingGroup.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.862 -0700
"01I8X000002MYQD.Share","000000000000000AAA",Id,"01I8X000002MYQD.Share.Id",,Id,Custom Object Share ID,Custom Object Share ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01I8X000002MYQD.Share.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.138 -0700
"01I8X000003YKaz","000000000000000AAA",Name,"01I8X000003YKaz.Name",,Name,Codesters Member Name,Codesters Member Name,80,Text(80),string,string,,false,false,false,true,true,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,"01I8X000003YKaz.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.020 -0700
ForecastingGroup,"000000000000000AAA",GroupField,ForecastingGroup.GroupField,,GroupField,Group Field,Group Field,255,Picklist(Custom Field Definition),string,string,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,ForecastingGroup.GroupField.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.862 -0700
"01I8X000003YKaz","000000000000000AAA",CreatedById,"01I8X000003YKaz.CreatedBy",,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,"01I8X000003YKaz.CreatedBy.005UZ00000BrdXxYAJ",CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.020 -0700
ExpressionFilterCriteria,"000000000000000AAA",CreatedById,ExpressionFilterCriteria.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,ExpressionFilterCriteria.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:09.448 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_init_source__c,"01I8X000003YKaz.00N8X00000Hn8DH",codesters,Codesters_Profile_init_source,Codesters Profile init_source,Codesters Profile init_source,240,Text(240),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DH.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
ForecastingGroup,"000000000000000AAA",CreatedById,ForecastingGroup.CreatedBy,,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,ForecastingGroup.CreatedBy.005UZ00000BrdXxYAJ,CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.862 -0700
"01I1L0000032yvr.ChangeEvent","000000000000000AAA",CreatedById,"01I1L0000032yvr.ChangeEvent.CreatedBy",,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01I1L0000032yvr.ChangeEvent.CreatedBy.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:51.120 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_city__c,"01I8X000003YKaz.00N8X00000Hn8D6",codesters,Codesters_Profile_city,Codesters Profile city,Codesters Profile city,120,Text(120),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8D6.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Username__c,"01I8X000003YKaz.00N8X00000Hn8DW",codesters,Codesters_Username,Codesters Username,Codesters Username,120,Text(120),string,string,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DW.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,The Username for this Member in Codesters.,false,2025-04-14 08:30:27.021 -0700
"01I1L0000032yvr.ChangeEvent","000000000000000AAA",SBQQ__Description__c,"01I1L0000032yvr.ChangeEvent.00N1L00000FLeZa",SBQQ,Description,Description,Description,255,Text Area(255),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2019-06-14 23:34:38.000 -0700,"00541000003NPmqAAG",SBQQ,"01I1L0000032yvr.ChangeEvent.00N1L00000FLeZa.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Description for this pricing guidance.,false,2025-04-14 08:29:51.120 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_last_login__c,"01I8X000003YKaz.00N8X00000Hn8DI",codesters,Codesters_Profile_last_login,Codesters Profile last_login,Codesters Profile last_login,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,false,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DI.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
ExpressionFilterCriteria,"000000000000000AAA",LastModifiedDate,ExpressionFilterCriteria.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,ExpressionFilterCriteria.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:09.448 -0700
"01I1L0000032yvr.ChangeEvent","000000000000000AAA",LastModifiedDate,"01I1L0000032yvr.ChangeEvent.LastModifiedDate",,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01I1L0000032yvr.ChangeEvent.LastModifiedDate.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:51.120 -0700
"01I8X000003YKaz","000000000000000AAA",LastModifiedDate,"01I8X000003YKaz.LastModifiedDate",,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,"01I8X000003YKaz.LastModifiedDate.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.020 -0700
"01I8X000002MYQD.Share","000000000000000AAA",LastModifiedDate,"01I8X000002MYQD.Share.LastModifiedDate",,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,"01I8X000002MYQD.Share.LastModifiedDate.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.138 -0700
ForecastingGroup,"000000000000000AAA",LastModifiedDate,ForecastingGroup.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,ForecastingGroup.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.862 -0700
AuthorizationFormConsentShare,"000000000000000AAA",RowCause,AuthorizationFormConsentShare.RowCause,,RowCause,Row Cause,Row Cause,40,Picklist(Apex Sharing Reason),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,AuthorizationFormConsentShare.RowCause.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:48.624 -0700
"01I8X000002MYQD.Share","000000000000000AAA",RowCause,"01I8X000002MYQD.Share.RowCause",,RowCause,Row Cause,Row Cause,40,Picklist(Apex Sharing Reason),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,"01I8X000002MYQD.Share.RowCause.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.138 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_User_ID__c,"01I8X000003YKaz.00N8X00000Hn8DV",codesters,Codesters_User_ID,Codesters User ID,Codesters User ID,10,Text(10),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DV.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,User ID for Django User in Codesters.,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_social_auth_provider__c,"01I8X000003YKaz.00N8X00000Hn8DS",codesters,Codesters_Profile_social_auth_provider,Codesters Profile social_auth_provider,Codesters Profile social_auth_provider,20,Text(20),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DS.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_init_campaign__c,"01I8X000003YKaz.00N8X00000Hn8DF",codesters,Codesters_Profile_init_campaign,Codesters Profile init_campaign,Codesters Profile init_campaign,120,Text(120),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DF.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_students__c,"01I8X000003YKaz.00N8X00000Hn8DT",codesters,Codesters_Profile_students,Codesters Profile students,Codesters Profile students,0,"Number(6, 0)",double,double,,false,false,false,false,true,true,true,6,0,false,false,true,true,true,true,false,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DT.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_init_medium__c,"01I8X000003YKaz.00N8X00000Hn8DG",codesters,Codesters_Profile_init_medium,Codesters Profile init_medium,Codesters Profile init_medium,80,Text(80),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DG.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Synced_On__c,"01I8X000003YKaz.00N8X00000Hn8DZ",codesters,Synced_On,Synced On,Synced On,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,false,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DZ.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Role__c,"01I8X000003YKaz.00N8X00000Hn8DU",codesters,Codesters_Role,Codesters Role,Codesters Role,255,Picklist,string,string,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DU.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,The Role of the member in Codesters.,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_district__c,"01I8X000003YKaz.00N8X00000Hn8DA",codesters,Codesters_Profile_district,Codesters Profile district,Codesters Profile district,120,Text(120),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DA.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
AuthorizationFormConsentShare,"000000000000000AAA",ParentId,AuthorizationFormConsentShare.Parent,,Parent,Parent,Parent,18,Lookup(Authorization Form Consent),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,AuthorizationFormConsentShare.Parent.005UZ00000BrdXxYAJ,Parent,,false,false,false,false,,,,,,false,2025-04-14 08:28:48.624 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_Profile_school_code__c,"01I8X000003YKaz.00N8X00000Hn8DP",codesters,Codesters_Profile_school_code,Codesters Profile school_code,Codesters Profile school_code,24,Text(24),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8DP.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.021 -0700
"01I8X000003YKaz","000000000000000AAA",codesters__Codesters_First_Name__c,"01I8X000003YKaz.00N8X00000Hn8D1",codesters,Codesters_First_Name,Codesters First Name,Codesters First Name,120,Text(120),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.00N8X00000Hn8D1.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,First Name of User in Codesters.,false,2025-04-14 08:30:27.021 -0700
"01I1L0000032yvr.ChangeEvent","000000000000000AAA",SBQQ__Unit__c,"01I1L0000032yvr.ChangeEvent.00N1L00000FLeZg",SBQQ,Unit,Unit,Unit,255,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2019-06-14 23:34:38.000 -0700,"00541000003NPmqAAG",SBQQ,"01I1L0000032yvr.ChangeEvent.00N1L00000FLeZg.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Choose the type of discount that this pricing guidance applies to the quote line.,false,2025-04-14 08:29:51.120 -0700
"01IUZ0000004zxt","000000000000000AAA",CreatedById,"01IUZ0000004zxt.CreatedBy",,CreatedBy,Created By,Created By,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,"01IUZ0000004zxt.CreatedBy.005UZ00000BrdXxYAJ",CreatedBy,,false,false,false,false,,,,,,false,2025-04-14 08:29:14.185 -0700
